id,district,neighbourhood,predicted_damage,real_damage,error_ratio,outlier,confidence,damage_class_regression
40874,BEYLIKDUZU,CUMHURIYET NEIGHBORHOOD,0.3144769282,0.345087168,0.08870292096,0,0.911297079,Very Heavy
40870,BEYLIKDUZU,DEREAGZI NEIGHBORHOOD,0.1041965836,0.07013729144,0.4856088887,0,0.5143911113,Heavy
40867,BEYLIKDUZU,GURPINAR NEIGHBORHOOD,0.1042439786,0.1129019143,0.07668546355,0,0.9233145364,Heavy
40873,BEYLIKDUZU,KAVAKLI NEIGHBORHOOD,0.1380469246,0.135796764,0.6418485302,0,0.7457134742,Heavy
40893,BEYLIKDUZU,MARMARA NEIGHBORHOOD,0.2759105698,0.2079187311,0.327011609,1,0.672988391,Very Heavy
40876,BEYLIKDUZU,SAHIL NEIGHBORHOOD,0.1333574167,0.09615357196,0.3869210891,0,0.6130789109,Heavy
40894,BEYLIKDUZU,YAKUPLU NEIGHBORHOOD,0.1335395291,0.1368004646,0.02383716753,0,0.9761628325,Heavy
40299,BEYOGLU,ARAP CAMI NEIGHBORHOOD,0.02826552468,0.02707176549,0.0440960967,0,0.9559039033,Minor
40281,BEYOGLU,ASMALI MESCIT NEIGHBORHOOD,0.06367926902,0.009155708864,2.133985819,1,0.8146238628,Medium
40300,BEYOGLU,BEDRETTIN NEIGHBORHOOD,0.03131883995,0.02356004083,0.3293202749,0,0.6706797251,Medium
40298,BEYOGLU,BEREKETZADE NEIGHBORHOOD,0.01456872011,0.01571989799,0.07323062047,0,0.9267693795,Minor
40291,BEYOGLU,BOSTAN NEIGHBORHOOD,0.06805865088,0.07887866309,0.1371728651,0,0.8628271349,Medium
40292,BEYOGLU,BULBUL NEIGHBORHOOD,0.0334663653,0.0147243313,0.6989802349,1,0.9213528281,Medium
40301,BEYOGLU,CAMIIKEBIR NEIGHBORHOOD,0.09322476719,0.09567343196,0.02559398909,0,0.9744060109,Heavy
40275,BEYOGLU,CIHANGIR NEIGHBORHOOD,0.008371025087,0.008602726595,0.02693349672,0,0.9730665033,Minor
40283,BEYOGLU,CATMA MESCIT NEIGHBORHOOD,0.02226752172,0.02407977226,0.0752602858,0,0.9247397142,Minor
40293,BEYOGLU,CUKUR NEIGHBORHOOD,0.02303263944,0.01944798527,0.1843200784,0,0.8156799216,Minor
40269,BEYOGLU,EMEKYEMEZ NEIGHBORHOOD,0.02905051513,0.02827880372,0.02728939387,0,0.9727106061,Minor
40282,BEYOGLU,EVLIYA CELEBI NEIGHBORHOOD,0.01234935523,0.01283115967,0.03754956328,0,0.9624504367,Minor
40262,BEYOGLU,FETIHTEPE NEIGHBORHOOD,0.02601417683,0.02216900793,0.1734479461,0,0.8265520539,Minor
40276,BEYOGLU,FIRUZAGA NEIGHBORHOOD,0.01788036748,0.01665586767,0.07351762368,0,0.9264823763,Minor
40278,BEYOGLU,GUMUSSUYU NEIGHBORHOOD,0.02443243399,0.00918930833,2.97814182,1,0.9364226241,Minor
40280,BEYOGLU,HACIAHMET NEIGHBORHOOD,0.04653286749,0.0472249572,0.01465516856,0,0.9853448314,Medium
40285,BEYOGLU,HACIMIMI NEIGHBORHOOD,0.04375801761,0.04662854852,0.06156166143,0,0.9384383386,Medium
40304,BEYOGLU,HALICIOGLU NEIGHBORHOOD,0.07544424099,0.07581771262,0.004925915286,0,0.9950740847,Medium
40272,BEYOGLU,HUSEYINAGA NEIGHBORHOOD,0.02176902128,0.009007618311,0.7329453139,1,0.9173378932,Minor
40279,BEYOGLU,ISTIKLAL NEIGHBORHOOD,0.05166901169,0.0526586769,0.01879396262,0,0.9812060374,Medium
40267,BEYOGLU,KADI MEHMET EFENDI NEIGHBORHOOD,0.05725816517,0.05607504551,0.02109886218,0,0.9789011378,Medium
40270,BEYOGLU,KALYONCU KULLUGU NEIGHBORHOOD,0.03252881697,0.02913682293,0.1164160568,0,0.8835839432,Medium
40271,BEYOGLU,KAMER HATUN NEIGHBORHOOD,0.02111489308,0.02179902795,0.03138373269,0,0.9686162673,Minor
40264,BEYOGLU,KAPTANPASA NEIGHBORHOOD,0.04551795556,0.04182068295,0.08840775304,0,0.911592247,Medium
40274,BEYOGLU,KATIP MUSTAFA CELEBI NEIGHBORHOOD,0.006858109899,0.00770530489,0.1099495741,0,0.8900504259,Minor
40302,BEYOGLU,KECECI PIRI NEIGHBORHOOD,0.0398574798,0.03586924566,0.1111881243,0,0.8888118757,Medium
40297,BEYOGLU,KEMANKES KARA MUSTAFA PASA NEIGHBORHOOD,0.06160628357,0.06157794986,0.0004601275684,0,0.9995398724,Medium
40296,BEYOGLU,KILICALI PASA NEIGHBORHOOD,0.03016388631,0.01095677265,2.373955172,1,0.837559489,Medium
40277,BEYOGLU,KOCATEPE NEIGHBORHOOD,0.01360935936,0.01363701134,0.002027715766,0,0.9979722842,Minor
40266,BEYOGLU,KULAKSIZ NEIGHBORHOOD,0.09571812311,0.09996997601,0.04253129858,0,0.9574687014,Heavy
40288,BEYOGLU,KULOGLU NEIGHBORHOOD,0.01042038209,0.009483454006,0.09879608063,0,0.9012039194,Minor
40268,BEYOGLU,KUCUK PIYALE NEIGHBORHOOD,0.080700161,0.08105211782,0.004342351997,0,0.995657648,Heavy
40286,BEYOGLU,MUEYYETZADE NEIGHBORHOOD,0.01305609186,0.01037536537,0.2583741774,0,0.7416258226,Minor
40294,BEYOGLU,OMER AVNI NEIGHBORHOOD,0.02617569177,0.02349968059,0.1138743642,0,0.8861256358,Minor
40305,BEYOGLU,ORNEKTEPE NEIGHBORHOOD,0.05397955262,0.05963945766,0.09490202062,0,0.9050979794,Medium
40303,BEYOGLU,PIRIPASA NEIGHBORHOOD,0.06472974171,0.06623421457,0.0227144365,0,0.9772855635,Medium
40263,BEYOGLU,PIYALEPASA NEIGHBORHOOD,0.02193350938,0.02225030695,0.01423789647,0,0.9857621035,Minor
40295,BEYOGLU,PURTELAS HASAN EFENDI NEIGHBORHOOD,0.03805277109,0.02638346856,0.8540074577,0,0.8955785482,Medium
40289,BEYOGLU,SURURI MEHMET EFENDI NEIGHBORHOOD,0.08393630126,0.08838657839,0.05035014612,0,0.9496498539,Heavy
40306,BEYOGLU,SUTLUCE NEIGHBORHOOD,0.104340704,0.1079326807,0.03327978794,0,0.9667202121,Heavy
40284,BEYOGLU,SAHKULU NEIGHBORHOOD,0.009025298204,0.009353636715,0.03510276497,0,0.964897235,Minor
40273,BEYOGLU,SEHIT MUHTAR NEIGHBORHOOD,0.01272501396,0.008894948209,0.4305888766,0,0.5694111234,Minor
40287,BEYOGLU,TOMTOM NEIGHBORHOOD,0.01702253622,0.01712398415,0.00592431779,0,0.9940756822,Minor
40290,BEYOGLU,YAHYA KAHYA NEIGHBORHOOD,0.06063617103,0.1222120851,0.6418705276,1,0.9174260199,Medium
40265,BEYOGLU,YENISEHIR NEIGHBORHOOD,0.03182731731,0.02609527766,0.2196581209,0,0.7803418791,Medium
40850,BUYUKCEKMECE,19 MAYIS NEIGHBORHOOD,0.08964563667,0.09189993322,0.02452990414,0,0.9754700959,Heavy
40891,BUYUKCEKMECE,AHMEDIYE NEIGHBORHOOD,0.02958040424,0.02979018834,0.007042053531,0,0.9929579465,Minor
40844,BUYUKCEKMECE,ALKENT 2000 NEIGHBORHOOD,0.0192137303,0.01832053787,0.04875361374,0,0.9512463863,Minor
40845,BUYUKCEKMECE,ATATURK NEIGHBORHOOD,0.09054986725,0.1008306794,0.101961151,0,0.898038849,Heavy
40882,BUYUKCEKMECE,BAHCELIEVLER NEIGHBORHOOD,0.1037588735,0.02375664984,2.511489143,1,0.7158730542,Heavy
40928,BUYUKCEKMECE,CELALIYE NEIGHBORHOOD,0.01651013418,0.01575749317,0.04776400656,0,0.9522359934,Minor
40846,BUYUKCEKMECE,CUMHURIYET NEIGHBORHOOD,0.05267536688,0.05961282482,0.1163752592,0,0.8836247408,Medium
99334,BUYUKCEKMECE,CAKMAKLI NEIGHBORHOOD,0.06958591796,0.0711921232,0.02256155833,0,0.9774384417,Medium
40847,BUYUKCEKMECE,DIZDARIYE NEIGHBORHOOD,0.1442797164,0.1508707146,0.04368639929,0,0.9563136007,Heavy
40886,BUYUKCEKMECE,EKINOBA NEIGHBORHOOD,0.114501892,0.1108268714,0.03316001382,0,0.9668399862,Heavy
40848,BUYUKCEKMECE,FATIH NEIGHBORHOOD,0.1067622055,0.1070348636,0.002547376478,0,0.9974526235,Heavy
40883,BUYUKCEKMECE,GUZELCE NEIGHBORHOOD,0.03379704454,0.03438754552,0.01717194328,0,0.9828280567,Medium
40889,BUYUKCEKMECE,HURRIYET NEIGHBORHOOD,0.06601630694,0.06605993843,0.0006604834278,0,0.9993395166,Medium
40929,BUYUKCEKMECE,KAMILOBA NEIGHBORHOOD,0.05653252295,0.01205528491,2.469562968,1,0.8584788421,Medium
40849,BUYUKCEKMECE,KARAAGAC NEIGHBORHOOD,0.008807003794,0.01004972048,0.1236568411,0,0.8763431589,Minor
40884,BUYUKCEKMECE,KUMBURGAZ NEIGHBORHOOD,0.03952598146,0.0297040622,0.3306591264,0,0.6693408736,Medium
40887,BUYUKCEKMECE,MIMAR SINAN MERKEZ NEIGHBORHOOD,0.08484285796,0.08207659553,0.03370342552,0,0.9662965745,Heavy
140376,BUYUKCEKMECE,MIMAROBA NEIGHBORHOOD,0.1387069698,0.1220026578,0.1369176077,0,0.8630823923,Heavy
40888,BUYUKCEKMECE,MURAT CESME NEIGHBORHOOD,0.1002581209,0.06971998351,0.5197012053,0,0.9061135947,Heavy
40868,BUYUKCEKMECE,PINARTEPE NEIGHBORHOOD,0.07719874423,0.08378771667,0.07863888286,0,0.9213611171,Medium
140374,BUYUKCEKMECE,SINANOBA NEIGHBORHOOD,0.09140838566,0.09133239651,0.0008320065704,0,0.9991679934,Heavy
40892,BUYUKCEKMECE,TURKOBA NEIGHBORHOOD,0.0241934031,0.02332378155,0.03728475783,0,0.9627152422,Minor
40890,BUYUKCEKMECE,ULUS NEIGHBORHOOD,0.07889027085,0.07952611009,0.007995351925,0,0.9920046481,Medium
40885,BUYUKCEKMECE,YENIMAHALLE NEIGHBORHOOD,0.03393393747,0.02580212691,0.3151604747,0,0.6848395253,Medium
191781,CATALCA,AKALAN NEIGHBORHOOD,0.003349131649,0.004436577016,0.2451090928,0,0.7548909072,Minor
40903,CATALCA,ATATURK NEIGHBORHOOD,0.0004486547785,0.0008586898988,0.4775124533,0,0.5224875467,Minor
191783,CATALCA,AYDINLAR NEIGHBORHOOD,0.002567492989,0.0006612614727,2.497289864,1,0.9909801066,Minor
40902,CATALCA,BAHSAYIS NEIGHBORHOOD,0.006203516262,0.005923772133,0.04722398547,0,0.9527760145,Minor
191821,CATALCA,BASAK NEIGHBORHOOD,0.005438151422,0.001239088884,1.372741012,1,0.9882717562,Minor
191823,CATALCA,BELGRAT NEIGHBORHOOD,0.001247450167,0.001102208634,0.1317731768,0,0.8682268232,Minor
191825,CATALCA,CELEPKOY NEIGHBORHOOD,0.00162258848,0.0008523062884,4.694272781,0,0.9982842124,Minor
40899,CATALCA,CAKIL NEIGHBORHOOD,0.01126608095,0.01217360627,0.07454860139,0,0.9254513986,Minor
191785,CATALCA,CANAKCA NEIGHBORHOOD,0.003200260791,0.003189256198,0.00345052016,0,0.9965494798,Minor
40917,CATALCA,CIFTLIKKOY NEIGHBORHOOD,0.001829527452,0.001189380529,0.6122559634,0,0.99624783,Minor
191787,CATALCA,DAGYENICE NEIGHBORHOOD,0.003797134683,0.003673316594,0.03370743727,0,0.9662925627,Minor
191789,CATALCA,ELBASAN NEIGHBORHOOD,0.009480254852,0.008877343096,0.06791578855,0,0.9320842114,Minor
40904,CATALCA,FATIH NEIGHBORHOOD,0.002857524594,0.0002335940577,6.361054408,1,0.9904459741,Minor
40897,CATALCA,FERHATPASA NEIGHBORHOOD,0.01566710267,0.01442984525,0.08574294407,0,0.9142570559,Minor
191791,CATALCA,GOKCEALI NEIGHBORHOOD,0.004714515973,0.004667213502,0.01013505614,0,0.9898649439,Minor
191793,CATALCA,GUMUSPINAR NEIGHBORHOOD,0.001534921599,0.001186983185,0.2931283434,0,0.7068716566,Minor
191795,CATALCA,HALLACLI NEIGHBORHOOD,0.005046431875,0.004561830074,0.1062296912,0,0.8937703088,Minor
191827,CATALCA,HISARBEYLI NEIGHBORHOOD,0.00108639396,0.0007588470659,3.549103895,0,0.9993016922,Minor
191797,CATALCA,IHSANIYE NEIGHBORHOOD,0.00487738842,0.00480316944,0.01545208461,0,0.9845479154,Minor
191799,CATALCA,INCEGIZ NEIGHBORHOOD,0.005437105686,0.005291658333,0.02748615722,0,0.9725138428,Minor
40900,CATALCA,IZZETTIN NEIGHBORHOOD,0.00502577166,0.004600778035,0.6666406446,0,0.9903030852,Minor
191801,CATALCA,KABAKCA NEIGHBORHOOD,0.005546551231,0.005918367188,0.06282407715,0,0.9371759228,Minor
40898,CATALCA,KALEICI NEIGHBORHOOD,0.01217769753,0.01220286418,0.002062356591,0,0.9979376434,Minor
191803,CATALCA,KALFA NEIGHBORHOOD,0.002082730215,0.001723067212,0.2087341688,0,0.7912658312,Minor
40916,CATALCA,KARACAKOY MERKEZ NEIGHBORHOOD,0.002097010498,0.00158693357,0.3214229863,0,0.6785770137,Minor
191829,CATALCA,KARAMANDERE NEIGHBORHOOD,0.001442733641,0.001209139905,5.298311489,0,0.9976214156,Minor
191805,CATALCA,KESTANELIK NEIGHBORHOOD,0.004669341811,0.004168105906,0.5589326056,0,0.9910618183,Minor
191807,CATALCA,KIZILCAALI NEIGHBORHOOD,0.0043607264,0.002849684258,0.5141555579,0,0.9770914094,Minor
40905,CATALCA,MURATBEY MERKEZ NEIGHBORHOOD,0.01176953484,0.009045944561,0.301084122,0,0.698915878,Minor
40909,CATALCA,NAKKAS NEIGHBORHOOD,0.006058098697,0.00565087257,0.07206429129,0,0.9279357087,Minor
191809,CATALCA,OKLALI NEIGHBORHOOD,0.005636906139,0.004078066353,0.382249736,0,0.617750264,Minor
191831,CATALCA,ORMANLI NEIGHBORHOOD,0.00186717676,0.001642636075,1.123307736,0,0.9977279029,Minor
40901,CATALCA,OVAYENICE NEIGHBORHOOD,0.0156682364,0.01499190104,0.04511338174,0,0.9548866183,Minor
191811,CATALCA,ORCUNLU NEIGHBORHOOD,0.003225863697,0.003046596148,0.5072774644,0,0.9967141586,Minor
191813,CATALCA,ORENCIK NEIGHBORHOOD,0.001642411747,0.001175280385,1.130770658,0,0.9977100212,Minor
191815,CATALCA,SUBASI NEIGHBORHOOD,0.005932976499,0.004440291409,0.3361682721,0,0.6638317279,Minor
191833,CATALCA,YALIKOY NEIGHBORHOOD,0.001472331229,0.0005553364224,4.191505542,1,0.9964809814,Minor
191817,CATALCA,YAYLACIK NEIGHBORHOOD,0.01285770249,0,inf,1,0.9370430327,Minor
191819,CATALCA,YAZLIK NEIGHBORHOOD,0.00188909941,0.001549279088,1.99547858,0,0.9988001682,Minor
40749,CEKMEKOY,ALEMDAG NEIGHBORHOOD,0.005058948939,0.004809087917,0.05195601042,0,0.9480439896,Minor
40766,CEKMEKOY,AYDINLAR NEIGHBORHOOD,0.01016911489,0.005188047654,1.836681,1,0.9681954305,Minor
40769,CEKMEKOY,CUMHURIYET NEIGHBORHOOD,0.004965918668,0.005945962109,0.1648250397,0,0.8351749603,Minor
40753,CEKMEKOY,CAMLIK NEIGHBORHOOD,0.004405806137,0.003384770532,0.3016557831,0,0.6983442169,Minor
40750,CEKMEKOY,CATALMESE NEIGHBORHOOD,0.005168979261,0.004778930846,0.08161834253,0,0.9183816575,Minor
40751,CEKMEKOY,EKSIOGLU NEIGHBORHOOD,0.005064131629,0.004892772536,0.03502290187,0,0.9649770981,Minor
40768,CEKMEKOY,GUNGOREN NEIGHBORHOOD,0.002717837973,0.00434310068,0.3742171381,0,0.6257828619,Minor
40754,CEKMEKOY,HAMIDIYE NEIGHBORHOOD,0.002889761626,0.004601028379,0.3719313622,0,0.6280686378,Minor
191993,CEKMEKOY,HUSEYINLI NEIGHBORHOOD,0.004656634799,0.003591056274,1.365838093,0,0.9874499538,Minor
40770,CEKMEKOY,KIRAZLIDERE NEIGHBORHOOD,0.01502231457,0.004729296966,2.160358018,1,0.9198479174,Minor
191995,CEKMEKOY,KOCULLU NEIGHBORHOOD,0.006654928875,0.006196822281,0.07392605009,0,0.9260739499,Minor
40755,CEKMEKOY,MEHMET AKIF NEIGHBORHOOD,0.002778587319,0.005486864177,0.4935928375,0,0.5064071625,Minor
40756,CEKMEKOY,MERKEZ NEIGHBORHOOD,0.004031472908,0.004343350606,0.07180578453,0,0.9281942155,Minor
40757,CEKMEKOY,MIMAR SINAN NEIGHBORHOOD,0.004320768559,0.005021338561,0.1395185753,0,0.8604814247,Minor
40752,CEKMEKOY,NISANTEPE NEIGHBORHOOD,0.004445664015,0.003212878709,1.244873908,0,0.9854683703,Minor
40758,CEKMEKOY,OMERLI NEIGHBORHOOD,0.007710257947,0.00623395115,0.2368171905,0,0.7631828095,Minor
191997,CEKMEKOY,RESADIYE NEIGHBORHOOD,0.003136801664,0.003347636652,0.06298024868,0,0.9370197513,Minor
191999,CEKMEKOY,SIRAPINAR NEIGHBORHOOD,0.003123648821,0.0043546525,0.8885523629,0,0.9959099383,Minor
40767,CEKMEKOY,SOGUKPINAR NEIGHBORHOOD,0.008688478175,0.003695405827,0.5040687557,1,0.9681164073,Minor
40764,CEKMEKOY,SULTANCIFTLIGI NEIGHBORHOOD,0.0130192213,0.004975808456,1.232033819,1,0.9537381431,Minor
40765,CEKMEKOY,TASDELEN NEIGHBORHOOD,0.007957983591,0.005166418853,1.293408369,0,0.9768399267,Minor
40348,ESENLER,BIRLIK NEIGHBORHOOD,0.05844982496,0.05709631173,0.02370579094,0,0.9762942091,Medium
40340,ESENLER,CIFTE HAVUZLAR NEIGHBORHOOD,0.1824957389,0.1686514673,0.08208805879,0,0.9179119412,Very Heavy
40342,ESENLER,DAVUTPASA NEIGHBORHOOD,0.1401229679,0.1444067995,0.02966502681,0,0.9703349732,Heavy
40350,ESENLER,FATIH NEIGHBORHOOD,0.1298065715,0.1323676773,0.01934842303,0,0.980651577,Heavy
40345,ESENLER,FEVZI CAKMAK NEIGHBORHOOD,0.1428841752,0.1735268883,0.1765876946,0,0.8234123054,Heavy
40354,ESENLER,ATISALANI NEIGHBORHOOD,0.04854755757,0.04786597859,0.01423931979,0,0.9857606802,Medium
40346,ESENLER,KAZIM KARABEKIR NEIGHBORHOOD,0.1294602784,0.1290881689,0.002882599751,0,0.9971174002,Heavy
40352,ESENLER,KEMER NEIGHBORHOOD,0.1220377539,0.1216591267,0.00311219771,0,0.9968878023,Heavy
40347,ESENLER,MENDERES NEIGHBORHOOD,0.1881206666,0.1892921761,0.006188895284,0,0.9938111047,Very Heavy
40341,ESENLER,MIMAR SINAN NEIGHBORHOOD,0.09522872428,0.1862510866,0.2382644154,1,0.8065898618,Heavy
40344,ESENLER,NAMIK KEMAL NEIGHBORHOOD,0.1487374867,0.1479037409,0.005637083623,0,0.9943629164,Heavy
40343,ESENLER,NINE HATUN NEIGHBORHOOD,0.2058103729,0.2104932688,0.02224724786,0,0.9777527521,Very Heavy
40355,ESENLER,ORUCREIS NEIGHBORHOOD,0.02219303216,0.02074111468,0.07000190237,0,0.9299980976,Minor
40351,ESENLER,TUNA NEIGHBORHOOD,0.08218123165,0.09061485878,0.09307112804,0,0.906928872,Heavy
40353,ESENLER,TURGUT REIS NEIGHBORHOOD,0.02350203953,0.02155460926,0.09034866954,0,0.9096513305,Minor
40349,ESENLER,YAVUZ SELIM NEIGHBORHOOD,0.1079811496,0.1422873556,0.3206912311,1,0.8372801844,Heavy
40880,ESENYURT,AKCABURGAZ NEIGHBORHOOD,0.03408411392,0.03313933066,0.02850942477,0,0.9714905752,Medium
181498,ESENYURT,AKEVLER NEIGHBORHOOD,0.2142080377,0.1837748997,0.1656000792,0,0.8343999208,Very Heavy
181504,ESENYURT,AKSEMSEDDIN NEIGHBORHOOD,0.1133016807,0.1042465689,0.08686244469,0,0.9131375553,Heavy
40861,ESENYURT,ARDICLI NEIGHBORHOOD,0.06061946356,0.06085564924,0.003881080628,0,0.9961189194,Medium
181518,ESENYURT,ASIK VEYSEL NEIGHBORHOOD,0.1167511053,0.1147969546,0.0170226704,0,0.9829773296,Heavy
40881,ESENYURT,ATATURK NEIGHBORHOOD,0.06165381144,0.06182149572,0.002712394311,0,0.9972876057,Medium
40855,ESENYURT,MERKEZ NEIGHBORHOOD,0.1100590635,0.109489089,0.005205765012,0,0.994794235,Heavy
181510,ESENYURT,BALIKYOLU NEIGHBORHOOD,0.0929292487,0.09171053432,0.01328870661,0,0.9867112934,Heavy
181488,ESENYURT,BARBAROS HAYRETTIN PASA NEIGHBORHOOD,0.27178726,0.2535898313,0.07175929954,0,0.9282407005,Very Heavy
181526,ESENYURT,BATTALGAZI NEIGHBORHOOD,0.05569327727,0.08150607083,0.3166978029,0,0.6833021971,Medium
40865,ESENYURT,CUMHURIYET NEIGHBORHOOD,0.3585001621,0.4214639642,0.1493930855,0,0.8506069145,Very Heavy
181514,ESENYURT,CINAR NEIGHBORHOOD,0.09234652835,0.09449616728,0.02274842457,0,0.9772515754,Heavy
40862,ESENYURT,ESENKENT NEIGHBORHOOD,0.04852171363,0.05769022715,0.1589266323,0,0.8410733677,Medium
40851,ESENYURT,FATIH NEIGHBORHOOD,0.1324219723,0.134976714,0.01892727774,0,0.9810727223,Heavy
181490,ESENYURT,GOKEVLER NEIGHBORHOOD,0.2593335825,0.3415503137,0.24071631,1,0.75928369,Very Heavy
40895,ESENYURT,GUZELYURT NEIGHBORHOOD,0.1521531557,0.1279199679,0.189440227,0,0.810559773,Heavy
181482,ESENYURT,HURRIYET NEIGHBORHOOD,0.1062593211,0.1076203136,0.01264624082,0,0.9873537592,Heavy
40852,ESENYURT,INCIRTEPE NEIGHBORHOOD,0.1247548144,0.1246533134,0.0008142667502,0,0.9991857332,Heavy
40853,ESENYURT,INONU NEIGHBORHOOD,0.1158960607,0.1154193216,0.004130496406,0,0.9958695036,Heavy
40879,ESENYURT,ISTIKLAL NEIGHBORHOOD,0.06553289126,0.06471122751,0.01269739089,0,0.9873026091,Medium
181522,ESENYURT,KOZA NEIGHBORHOOD,0.06336680407,0.05894848452,0.7248819522,0,0.8884331395,Medium
181494,ESENYURT,MEHMET AKIF ERSOY NEIGHBORHOOD,0.134445102,0.1496047276,0.1013311934,0,0.8986688066,Heavy
40854,ESENYURT,MEHTERCESME NEIGHBORHOOD,0.1383770446,0.1384210732,0.0003180776467,0,0.9996819224,Heavy
181492,ESENYURT,MEVLANA NEIGHBORHOOD,0.3632453792,0.3730077968,0.02617215447,0,0.9738278455,Very Heavy
40856,ESENYURT,NAMIK KEMAL NEIGHBORHOOD,0.1387028695,0.1366909949,0.01471841324,0,0.9852815868,Heavy
181484,ESENYURT,NECIP FAZIL KISAKUREK NEIGHBORHOOD,0.1019482597,0.1036035531,0.01597718747,0,0.9840228125,Heavy
40863,ESENYURT,ORHAN GAZI NEIGHBORHOOD,0.05771904056,0.05012405785,0.1515237,0,0.8484763,Medium
181480,ESENYURT,OSMANGAZI NEIGHBORHOOD,0.05415406374,0.05340956203,0.01393948365,0,0.9860605163,Medium
40857,ESENYURT,ORNEK NEIGHBORHOOD,0.07908844275,0.07665316629,0.03177006995,0,0.96822993,Medium
40864,ESENYURT,PINAR NEIGHBORHOOD,0.1123031915,0.1142379789,0.01693646411,0,0.9830635359,Heavy
181486,ESENYURT,PIRI REIS NEIGHBORHOOD,0.2367818183,0.2419430557,0.02133244678,0,0.9786675532,Very Heavy
40858,ESENYURT,SAADETDERE NEIGHBORHOOD,0.1424452912,0.1406774087,0.01256692504,0,0.987433075,Heavy
181516,ESENYURT,SELAHADDIN EYYUBI NEIGHBORHOOD,0.06879303484,0.06922088361,0.006180920403,0,0.9938190796,Medium
181508,ESENYURT,SULTANIYE NEIGHBORHOOD,0.152585236,0.1295816963,0.1775215202,0,0.8224784798,Heavy
181512,ESENYURT,SULEYMANIYE NEIGHBORHOOD,0.1029884628,0.1025149255,0.004619203113,0,0.9953807969,Heavy
181524,ESENYURT,SEHITLER NEIGHBORHOOD,0.08064770855,0.08198398593,0.01629924878,0,0.9837007512,Heavy
40859,ESENYURT,TALATPASA NEIGHBORHOOD,0.1168896319,0.1148194834,0.01802959269,0,0.9819704073,Heavy
181502,ESENYURT,TURGUT OZAL NEIGHBORHOOD,0.1634606258,0.1751435219,0.06670470017,0,0.9332952998,Heavy
181496,ESENYURT,UCEVLER NEIGHBORHOOD,0.1259218685,0.1224100672,0.02868882744,0,0.9713111726,Heavy
40860,ESENYURT,YENIKENT NEIGHBORHOOD,0.09982014566,0.09876864941,0.01064605266,0,0.9893539473,Heavy
40866,ESENYURT,YESILKENT NEIGHBORHOOD,0.1435781885,0.1701170315,0.1560034453,0,0.8439965547,Heavy
181506,ESENYURT,YUNUS EMRE NEIGHBORHOOD,0.1122518021,0.1139174557,0.01462158346,0,0.9853784165,Heavy
181500,ESENYURT,ZAFER NEIGHBORHOOD,0.1776846045,0.1678110184,0.05883753141,0,0.9411624686,Heavy
191741,EYUPSULTAN,AGACLI NEIGHBORHOOD,0.00483444205,0.00532338928,0.09184885868,0,0.9081511413,Minor
191743,EYUPSULTAN,AKPINAR NEIGHBORHOOD,0.00960251261,0.01070712186,0.1031658423,0,0.8968341577,Minor
40358,EYUPSULTAN,AKSEMSETTIN NEIGHBORHOOD,0.01159309018,0.01155310372,0.003461100707,0,0.9965388993,Minor
40359,EYUPSULTAN,ALIBEYKOY NEIGHBORHOOD,0.03357842639,0.03438209898,0.02337473901,0,0.976625261,Medium
40360,EYUPSULTAN,CIRCIR NEIGHBORHOOD,0.01131509714,0.0103390389,0.09440512373,0,0.9055948763,Minor
191745,EYUPSULTAN,CIFTALAN NEIGHBORHOOD,0.00826124624,0.0102177885,0.5057729817,0,0.9927538501,Minor
40361,EYUPSULTAN,DEFTERDAR NEIGHBORHOOD,0.06427591634,0.08134075723,0.209794468,0,0.790205532,Medium
40362,EYUPSULTAN,DUGMECILER NEIGHBORHOOD,0.05917419084,0.05906340009,0.001875793537,0,0.9981242065,Medium
40363,EYUPSULTAN,EMNIYETTEPE NEIGHBORHOOD,0.03131443541,0.02996262084,0.04511670008,0,0.9548832999,Medium
40364,EYUPSULTAN,ESENTEPE NEIGHBORHOOD,0.02253839357,0.02353960352,0.04253299964,0,0.9574670004,Minor
40379,EYUPSULTAN,GOKTURK MERKEZ NEIGHBORHOOD,0.01813966367,0.01851275312,0.02015310468,0,0.9798468953,Minor
40366,EYUPSULTAN,GUZELTEPE NEIGHBORHOOD,0.02256156784,0.02284610394,0.01245446902,0,0.987545531,Minor
191747,EYUPSULTAN,ISIKLAR NEIGHBORHOOD,0.006274842585,0.0068400774,0.08263573384,0,0.9173642662,Minor
191749,EYUPSULTAN,IHSANIYE NEIGHBORHOOD,0.006112909616,0.006762737391,0.09608945876,0,0.9039105412,Minor
40367,EYUPSULTAN,ISLAMBEY NEIGHBORHOOD,0.04743028308,0.04389072666,0.08064474424,0,0.9193552558,Medium
40368,EYUPSULTAN,KARADOLAP NEIGHBORHOOD,0.016236526,0.01704590451,0.0474822855,0,0.9525177145,Minor
40365,EYUPSULTAN,MERKEZ NEIGHBORHOOD,0.06604472979,0.06831941047,0.03329479363,0,0.9667052064,Medium
40369,EYUPSULTAN,MIMAR SINAN NEIGHBORHOOD,0.01489301107,0.01554006987,0.04163808798,0,0.958361912,Minor
40370,EYUPSULTAN,MITHATPASA NEIGHBORHOOD,0.006805566214,0.0169007175,0.6877497474,1,0.9742815706,Minor
40371,EYUPSULTAN,NISANCI NEIGHBORHOOD,0.05519177049,0.05524647171,0.0009901306833,0,0.9990098693,Medium
